"","n","time_order_statistic_min","time_order_statistic_med","time_order_statistic_max"
"328",3280000,0.0440000000002328,0.0639999999999418,0.0440000000002328
"329",3290000,0.05,0.0720000000001164,0.0440000000002328
"330",3300000,0.0400000000001455,0.0779999999998836,0.0339999999996508
"331",3310000,0.0400000000001455,0.0779999999998836,0.0540000000000873
"332",3320000,0.05,0.0680000000000291,0.0560000000004948
"333",3330000,0.0339999999996508,0.0680000000000291,0.0319999999999709
"334",3340000,0.0380000000004657,0.0760000000002037,0.0400000000001455
"335",3350000,0.0480000000003201,0.0759999999994761,0.0379999999997381
"336",3360000,0.0439999999995052,0.0720000000001164,0.0339999999996508
"337",3370000,0.0540000000000873,0.0700000000004366,0.0419999999998254
"338",3380000,0.0340000000003784,0.0740000000005239,0.0380000000004657
"339",3390000,0.0600000000005821,0.0739999999997963,0.0480000000003201
"340",3400000,0.05,0.0819999999999709,0.0480000000003201
"341",3410000,0.0439999999995052,0.0700000000004366,0.0480000000003201
"342",3420000,0.0620000000002619,0.0720000000001164,0.0419999999998254
"343",3430000,0.0379999999997381,0.069999999999709,0.0439999999995052
"344",3440000,0.0520000000004075,0.0759999999994761,0.0379999999997381
"345",3450000,0.0440000000002328,0.080000000000291,0.0419999999998254
"346",3460000,0.0319999999999709,0.0660000000003493,0.0439999999995052
"347",3470000,0.0480000000003201,0.0819999999999709,0.0520000000004075
"348",3480000,0.0619999999995343,0.0879999999997381,0.05
"349",3490000,0.0540000000000873,0.0819999999999709,0.0419999999998254
"350",3500000,0.0540000000000873,0.0779999999998836,0.0440000000002328
"351",3510000,0.0440000000002328,0.0879999999997381,0.0340000000003784
"352",3520000,0.0560000000004948,0.0740000000005239,0.0339999999996508
"353",3530000,0.0559999999997672,0.0819999999999709,0.05
"354",3540000,0.0439999999995052,0.0720000000001164,0.0400000000001455
"355",3550000,0.0540000000000873,0.0780000000006112,0.0440000000002328
"356",3560000,0.0559999999997672,0.0840000000003784,0.0439999999995052
"357",3570000,0.0419999999998254,0.0739999999997963,0.05
"358",3580000,0.05,0.0839999999996508,0.0479999999995925
"359",3590000,0.0460000000006403,0.0739999999997963,0.05
"360",3600000,0.0400000000001455,0.0779999999998836,0.0419999999998254
"361",3610000,0.0419999999998254,0.0760000000002037,0.0340000000003784
"362",3620000,0.0540000000000873,0.0720000000001164,0.0599999999998545
"363",3630000,0.0720000000001164,0.0900000000001455,0.0339999999996508
"364",3640000,0.0520000000004075,0.0819999999999709,0.0360000000000582
"365",3650000,0.0479999999995925,0.0940000000002328,0.0520000000004075
"366",3660000,0.0620000000002619,0.0879999999997381,0.05
"367",3670000,0.05,0.0959999999999127,0.0440000000002328
"368",3680000,0.0400000000001455,0.0900000000001455,0.05
"369",3690000,0.0400000000001455,0.0840000000003784,0.0559999999997672
"370",3700000,0.0559999999997672,0.0660000000003493,0.0419999999998254
"371",3710000,0.0319999999999709,0.0840000000003784,0.0459999999999127
"372",3720000,0.05,0.0879999999997381,0.0480000000003201
"373",3730000,0.0419999999998254,0.0779999999998836,0.0419999999998254
"374",3740000,0.05,0.0940000000002328,0.0419999999998254
"375",3750000,0.0580000000001746,0.0840000000003784,0.05
"376",3760000,0.0459999999999127,0.0680000000000291,0.0459999999999127
"377",3770000,0.0480000000003201,0.0759999999994761,0.0459999999999127
"378",3780000,0.0340000000003784,0.0739999999997963,0.0459999999999127
"379",3790000,0.0539999999993597,0.080000000000291,0.0439999999995052
"380",3800000,0.0360000000000582,0.0839999999996508,0.0560000000004948
"381",3810000,0.0400000000001455,0.0839999999996508,0.05
"382",3820000,0.05,0.0819999999999709,0.0400000000001455
"383",3830000,0.0540000000000873,0.0720000000001164,0.0540000000000873
"384",3840000,0.0439999999995052,0.0840000000003784,0.0400000000001455
"385",3850000,0.0440000000002328,0.0840000000003784,0.0639999999999418
"386",3860000,0.0319999999999709,0.1,0.0519999999996799
"387",3870000,0.0620000000002619,0.0819999999999709,0.05
"388",3880000,0.0540000000000873,0.0919999999998254,0.0479999999995925
"389",3890000,0.0560000000004948,0.0919999999998254,0.0479999999995925
"390",3900000,0.0440000000002328,0.0880000000004657,0.0540000000000873
"391",3910000,0.0459999999999127,0.0779999999998836,0.0459999999999127
"392",3920000,0.05,0.0900000000001455,0.0580000000001746
"393",3930000,0.0639999999999418,0.0840000000003784,0.0519999999996799
"394",3940000,0.0360000000000582,0.0900000000001455,0.0279999999998836
"395",3950000,0.0560000000004948,0.0799999999995634,0.0459999999999127
"396",3960000,0.0540000000000873,0.0819999999999709,0.0340000000003784
"397",3970000,0.0720000000001164,0.0900000000001455,0.0400000000001455
"398",3980000,0.0660000000003493,0.0860000000000582,0.0520000000004075
"399",3990000,0.0720000000001164,0.0700000000004366,0.0459999999999127
"400",4e+06,0.0459999999999127,0.0939999999995052,0.0659999999996217
"401",4010000,0.05,0.0900000000001455,0.0440000000002328
"402",4020000,0.0220000000001164,0.0879999999997381,0.0519999999996799
"403",4030000,0.0459999999999127,0.0840000000003784,0.0639999999999418
"404",4040000,0.0519999999996799,0.0819999999999709,0.0340000000003784
"405",4050000,0.0779999999998836,0.0799999999995634,0.05
"406",4060000,0.0660000000003493,0.0860000000000582,0.0339999999996508
"407",4070000,0.0540000000000873,0.1,0.0439999999995052
"408",4080000,0.05,0.0819999999999709,0.0559999999997672
"409",4090000,0.05,0.0919999999998254,0.0519999999996799
"410",4100000,0.0400000000001455,0.0980000000003201,0.05
"411",4110000,0.05,0.0879999999997381,0.0399999999994179
"412",4120000,0.05,0.0900000000001455,0.0720000000001164
"413",4130000,0.0760000000002037,0.10199999999968,0.0439999999995052
"414",4140000,0.0440000000002328,0.10399999999936,0.0440000000002328
"415",4150000,0.05,0.0900000000001455,0.0380000000004657
"416",4160000,0.0599999999998545,0.0780000000006112,0.0580000000001746
"417",4170000,0.0559999999997672,0.0940000000002328,0.0380000000004657
"418",4180000,0.0660000000003493,0.0939999999995052,0.0540000000000873
"419",4190000,0.0520000000004075,0.109999999999854,0.0559999999997672
"420",4200000,0.0680000000000291,0.0939999999995052,0.0480000000003201
"421",4210000,0.0559999999997672,0.1,0.0419999999998254
"422",4220000,0.0319999999999709,0.0900000000001455,0.05
"423",4230000,0.0540000000000873,0.0919999999998254,0.0580000000001746
"424",4240000,0.0440000000002328,0.102000000000407,0.0580000000001746
"425",4250000,0.0860000000000582,0.108000000000175,0.05
"426",4260000,0.0580000000001746,0.0879999999997381,0.05
"427",4270000,0.0540000000000873,0.109999999999854,0.05
"428",4280000,0.0460000000006403,0.108000000000175,0.05
"429",4290000,0.0739999999997963,0.109999999999854,0.05
"430",4300000,0.05,0.104000000000087,0.0459999999999127
"431",4310000,0.0519999999996799,0.0879999999997381,0.0659999999996217
"432",4320000,0.0480000000003201,0.1,0.0540000000000873
"433",4330000,0.0540000000000873,0.1,0.05
"434",4340000,0.0539999999993597,0.0959999999999127,0.0540000000000873
"435",4350000,0.0599999999998545,0.10199999999968,0.0620000000002619
"436",4360000,0.0400000000001455,0.0959999999999127,0.0480000000003201
"437",4370000,0.0480000000003201,0.0980000000003201,0.0720000000001164
"438",4380000,0.0560000000004948,0.0940000000002328,0.0559999999997672
"439",4390000,0.0540000000000873,0.0860000000000582,0.0540000000000873
"440",4400000,0.0520000000004075,0.1,0.0580000000001746
"441",4410000,0.0560000000004948,0.0960000000006403,0.0599999999998545
"442",4420000,0.05,0.106000000000495,0.0519999999996799
"443",4430000,0.0619999999995343,0.1,0.0719999999993888
"444",4440000,0.0580000000001746,0.0940000000002328,0.0540000000000873
"445",4450000,0.0680000000000291,0.0960000000006403,0.0599999999998545
"446",4460000,0.0540000000000873,0.0959999999999127,0.0379999999997381
"447",4470000,0.0639999999999418,0.102000000000407,0.0599999999998545
"448",4480000,0.0580000000001746,0.0940000000002328,0.05
"449",4490000,0.0760000000002037,0.10199999999968,0.0599999999998545
"450",4500000,0.0879999999997381,0.0940000000002328,0.0720000000001164
"451",4510000,0.0580000000001746,0.104000000000087,0.0580000000001746
"452",4520000,0.069999999999709,0.0940000000002328,0.05
"453",4530000,0.0659999999996217,0.0959999999999127,0.0479999999995925
"454",4540000,0.0740000000005239,0.0940000000002328,0.0599999999998545
"455",4550000,0.0379999999997381,0.1,0.0540000000000873
"456",4560000,0.0439999999995052,0.1,0.0459999999999127
"457",4570000,0.0599999999998545,0.1,0.0619999999995343
"458",4580000,0.0740000000005239,0.134000000000378,0.0660000000003493
"459",4590000,0.0799999999995634,0.0919999999998254,0.0759999999994761
"460",4600000,0.0540000000000873,0.0940000000002328,0.0720000000001164
"461",4610000,0.0559999999997672,0.0879999999997381,0.0519999999996799
"462",4620000,0.0639999999999418,0.0940000000002328,0.0440000000002328
"463",4630000,0.0660000000003493,0.1,0.0459999999999127
"464",4640000,0.0639999999999418,0.1,0.0460000000006403
"465",4650000,0.0439999999995052,0.104000000000087,0.0560000000004948
"466",4660000,0.0480000000003201,0.10399999999936,0.0539999999993597
"467",4670000,0.0680000000000291,0.1,0.0599999999998545
"468",4680000,0.0720000000001164,0.0919999999998254,0.0700000000004366
"469",4690000,0.0660000000003493,0.0919999999998254,0.0519999999996799
"470",4700000,0.0739999999997963,0.108000000000175,0.0680000000000291
"471",4710000,0.0720000000001164,0.122000000000116,0.0760000000002037
"472",4720000,0.0460000000006403,0.0959999999999127,0.0519999999996799
"473",4730000,0.0660000000003493,0.105999999999767,0.0660000000003493
"474",4740000,0.0520000000004075,0.0980000000003201,0.0620000000002619
"475",4750000,0.0580000000001746,0.0940000000002328,0.05
"476",4760000,0.0959999999999127,0.1,0.0580000000001746
"477",4770000,0.0780000000006112,0.105999999999767,0.0599999999998545
"478",4780000,0.0879999999997381,0.105999999999767,0.0599999999998545
"479",4790000,0.0900000000001455,0.116000000000349,0.0560000000004948
"480",4800000,0.0479999999995925,0.0919999999998254,0.0540000000000873
"481",4810000,0.0719999999993888,0.119999999999709,0.0559999999997672
"482",4820000,0.0540000000000873,0.102000000000407,0.0680000000000291
"483",4830000,0.0619999999995343,0.1,0.0559999999997672
"484",4840000,0.0660000000003493,0.0979999999995926,0.0739999999997963
"485",4850000,0.05,0.102000000000407,0.069999999999709
"486",4860000,0.0819999999999709,0.104000000000087,0.0520000000004075
"487",4870000,0.0599999999998545,0.116000000000349,0.0540000000000873
"488",4880000,0.0419999999998254,0.1,0.0660000000003493
"489",4890000,0.0659999999996217,0.1,0.0440000000002328
"490",4900000,0.0559999999997672,0.108000000000175,0.0480000000003201
"491",4910000,0.0659999999996217,0.109999999999854,0.0559999999997672
"492",4920000,0.0680000000000291,0.111999999999534,0.0599999999998545
"493",4930000,0.0639999999999418,0.115999999999622,0.069999999999709
"494",4940000,0.0559999999997672,0.127999999999884,0.0519999999996799
"495",4950000,0.05,0.105999999999767,0.05
"496",4960000,0.0559999999997672,0.127999999999884,0.0659999999996217
"497",4970000,0.0660000000003493,0.105999999999767,0.0599999999998545
"498",4980000,0.0660000000003493,0.102000000000407,0.0760000000002037
"499",4990000,0.0639999999999418,0.109999999999854,0.0559999999997672
"500",5e+06,0.0660000000003493,0.121999999999389,0.0580000000001746
"501",5010000,0.112000000000262,0.112000000000262,0.0599999999998545
"502",5020000,0.0779999999998836,0.105999999999767,0.05
"503",5030000,0.05,0.120000000000437,0.0619999999995343
"504",5040000,0.0620000000002619,0.119999999999709,0.0400000000001455
"505",5050000,0.0599999999998545,0.0959999999999127,0.0540000000000873
"506",5060000,0.0780000000006112,0.112000000000262,0.0760000000002037
"507",5070000,0.0720000000001164,0.0900000000001455,0.0519999999996799
"508",5080000,0.0519999999996799,0.119999999999709,0.0660000000003493
"509",5090000,0.0759999999994761,0.116000000000349,0.0680000000000291
"510",5100000,0.0639999999999418,0.104000000000087,0.05
"511",5110000,0.0739999999997963,0.104000000000087,0.0680000000000291
"512",5120000,0.0779999999998836,0.104000000000087,0.0779999999998836
"513",5130000,0.0659999999996217,0.108000000000175,0.0819999999999709
"514",5140000,0.0819999999999709,0.105999999999767,0.0440000000002328
"515",5150000,0.0620000000002619,0.110000000000582,0.0660000000003493
"516",5160000,0.0759999999994761,0.10399999999936,0.0639999999999418
"517",5170000,0.05,0.108000000000175,0.0779999999998836
"518",5180000,0.0680000000000291,0.102000000000407,0.0360000000000582
"519",5190000,0.0779999999998836,0.0959999999999127,0.0680000000000291
"520",5200000,0.0779999999998836,0.109999999999854,0.0639999999999418
"521",5210000,0.0619999999995343,0.109999999999854,0.0779999999998836
"522",5220000,0.0639999999999418,0.131999999999971,0.0660000000003493
"523",5230000,0.0639999999999418,0.108000000000175,0.0440000000002328
"524",5240000,0.0700000000004366,0.123999999999796,0.0599999999998545
"525",5250000,0.0940000000002328,0.127999999999884,0.0540000000000873
"526",5260000,0.0779999999998836,0.111999999999534,0.0639999999999418
"527",5270000,0.0839999999996508,0.113999999999942,0.0720000000001164
"528",5280000,0.0580000000001746,0.122000000000116,0.0779999999998836
"529",5290000,0.0540000000000873,0.122000000000116,0.0599999999998545
"530",5300000,0.080000000000291,0.123999999999796,0.0680000000000291
"531",5310000,0.0740000000005239,0.106000000000495,0.0860000000000582
"532",5320000,0.0739999999997963,0.122000000000116,0.0660000000003493
"533",5330000,0.0739999999997963,0.1,0.0540000000000873
"534",5340000,0.0840000000003784,0.121999999999389,0.0779999999998836
"535",5350000,0.0880000000004657,0.122000000000116,0.0620000000002619
"536",5360000,0.0419999999998254,0.109999999999854,0.069999999999709
"537",5370000,0.0760000000002037,0.127999999999884,0.0639999999999418
"538",5380000,0.0620000000002619,0.126000000000204,0.0580000000001746
"539",5390000,0.0760000000002037,0.112000000000262,0.0620000000002619
"540",5400000,0.0519999999996799,0.127999999999884,0.069999999999709
"541",5410000,0.0739999999997963,0.118000000000029,0.0540000000000873
"542",5420000,0.0620000000002619,0.137999999999738,0.0599999999998545
"543",5430000,0.0760000000002037,0.136000000000058,0.0700000000004366
"544",5440000,0.0620000000002619,0.119999999999709,0.0619999999995343
"545",5450000,0.0580000000001746,0.118000000000029,0.0440000000002328
"546",5460000,0.069999999999709,0.0940000000002328,0.0680000000000291
"547",5470000,0.0779999999998836,0.109999999999854,0.069999999999709
"548",5480000,0.0819999999999709,0.113999999999942,0.0619999999995343
"549",5490000,0.0599999999998545,0.116000000000349,0.0620000000002619
"550",5500000,0.0599999999998545,0.127999999999884,0.0919999999998254
"551",5510000,0.0840000000003784,0.127999999999884,0.0599999999998545
"552",5520000,0.0779999999998836,0.137999999999738,0.0560000000004948
"553",5530000,0.0720000000001164,0.0879999999997381,0.0760000000002037
"554",5540000,0.0659999999996217,0.126000000000204,0.0639999999999418
"555",5550000,0.0580000000001746,0.140000000000146,0.0660000000003493
"556",5560000,0.0779999999998836,0.140000000000146,0.0620000000002619
"557",5570000,0.0619999999995343,0.108000000000175,0.0879999999997381
"558",5580000,0.0680000000000291,0.118000000000029,0.0540000000000873
"559",5590000,0.05,0.119999999999709,0.0660000000003493
"560",5600000,0.0780000000006112,0.122000000000116,0.0739999999997963
"561",5610000,0.0739999999997963,0.113999999999942,0.0580000000001746
"562",5620000,0.0780000000006112,0.131999999999971,0.05
"563",5630000,0.0559999999997672,0.136000000000058,0.0639999999999418
"564",5640000,0.0819999999999709,0.130000000000291,0.0580000000001746
"565",5650000,0.0719999999993888,0.113999999999942,0.0540000000000873
"566",5660000,0.0620000000002619,0.159999999999854,0.0780000000006112
"567",5670000,0.0720000000001164,0.1,0.0599999999998545
"568",5680000,0.0819999999999709,0.110000000000582,0.0659999999996217
"569",5690000,0.0580000000001746,0.121999999999389,0.0639999999999418
"570",5700000,0.0620000000002619,0.136000000000058,0.069999999999709
"571",5710000,0.069999999999709,0.127999999999884,0.0860000000000582
"572",5720000,0.0740000000005239,0.136000000000058,0.0680000000000291
"573",5730000,0.080000000000291,0.126000000000204,0.0720000000001164
"574",5740000,0.0619999999995343,0.137999999999738,0.0880000000004657
"575",5750000,0.0840000000003784,0.134000000000378,0.0739999999997963
"576",5760000,0.115999999999622,0.141999999999825,0.0919999999998254
"577",5770000,0.0639999999999418,0.123999999999796,0.069999999999709
"578",5780000,0.0819999999999709,0.120000000000437,0.0560000000004948
"579",5790000,0.0580000000001746,0.1,0.069999999999709
"580",5800000,0.0779999999998836,0.137999999999738,0.0540000000000873
"581",5810000,0.0659999999996217,0.145999999999913,0.0680000000000291
"582",5820000,0.0819999999999709,0.134000000000378,0.0819999999999709
"583",5830000,0.0680000000000291,0.131999999999971,0.0799999999995634
"584",5840000,0.0940000000002328,0.122000000000116,0.0680000000000291
"585",5850000,0.106000000000495,0.144000000000233,0.0680000000000291
"586",5860000,0.0779999999998836,0.137999999999738,0.0839999999996508
"587",5870000,0.104000000000087,0.126000000000204,0.0720000000001164
"588",5880000,0.0919999999998254,0.133999999999651,0.0559999999997672
"589",5890000,0.0620000000002619,0.112000000000262,0.0779999999998836
"590",5900000,0.0919999999998254,0.155999999999767,0.0560000000004948
"591",5910000,0.0900000000001455,0.118000000000029,0.0759999999994761
"592",5920000,0.0900000000001455,0.123999999999796,0.0840000000003784
"593",5930000,0.0680000000000291,0.141999999999825,0.069999999999709
"594",5940000,0.0459999999999127,0.131999999999971,0.0620000000002619
"595",5950000,0.0639999999999418,0.147999999999593,0.0620000000002619
"596",5960000,0.104000000000087,0.140000000000146,0.069999999999709
"597",5970000,0.0599999999998545,0.127999999999884,0.0680000000000291
"598",5980000,0.0659999999996217,0.127999999999884,0.0760000000002037
"599",5990000,0.0940000000002328,0.123999999999796,0.0819999999999709
"600",6e+06,0.0739999999997963,0.126000000000204,0.0819999999999709
"601",6010000,0.0659999999996217,0.141999999999825,0.0720000000001164
"602",6020000,0.0939999999995052,0.144000000000233,0.0599999999998545
"603",6030000,0.0940000000002328,0.130000000000291,0.0740000000005239
"604",6040000,0.0959999999999127,0.116000000000349,0.0639999999999418
"605",6050000,0.0959999999999127,0.118000000000029,0.0900000000001455
"606",6060000,0.0839999999996508,0.152000000000407,0.0720000000001164
"607",6070000,0.080000000000291,0.134000000000378,0.0799999999995634
"608",6080000,0.0960000000006403,0.131999999999971,0.104000000000087
"609",6090000,0.0720000000001164,0.140000000000146,0.0860000000000582
"610",6100000,0.0860000000000582,0.134000000000378,0.0739999999997963
"611",6110000,0.104000000000087,0.145999999999913,0.0659999999996217
"612",6120000,0.0940000000002328,0.136000000000058,0.0680000000000291
"613",6130000,0.0739999999997963,0.152000000000407,0.0780000000006112
"614",6140000,0.0780000000006112,0.131999999999971,0.0879999999997381
"615",6150000,0.0899999999994179,0.128000000000611,0.069999999999709
"616",6160000,0.0740000000005239,0.122000000000116,0.0860000000000582
"617",6170000,0.0779999999998836,0.137999999999738,0.0819999999999709
"618",6180000,0.0860000000000582,0.137999999999738,0.0680000000000291
"619",6190000,0.108000000000175,0.137999999999738,0.0879999999997381
"620",6200000,0.0660000000003493,0.144000000000233,0.0660000000003493
"621",6210000,0.104000000000087,0.126000000000204,0.0779999999998836
"622",6220000,0.080000000000291,0.131999999999971,0.0779999999998836
"623",6230000,0.0959999999999127,0.128000000000611,0.0819999999999709
"624",6240000,0.0840000000003784,0.122000000000116,0.0639999999999418
"625",6250000,0.0740000000005239,0.15,0.0900000000001455
"626",6260000,0.0659999999996217,0.131999999999971,0.0520000000004075
"627",6270000,0.0779999999998836,0.147999999999593,0.0660000000003493
"628",6280000,0.080000000000291,0.137999999999738,0.0940000000002328
"629",6290000,0.1,0.130000000000291,0.0739999999997963
"630",6300000,0.0959999999999127,0.159999999999854,0.0759999999994761
"631",6310000,0.0840000000003784,0.147999999999593,0.0840000000003784
"632",6320000,0.069999999999709,0.162000000000262,0.0660000000003493
"633",6330000,0.0779999999998836,0.136000000000058,0.0720000000001164
"634",6340000,0.0879999999997381,0.141999999999825,0.0959999999999127
"635",6350000,0.0839999999996508,0.108000000000175,0.0739999999997963
"636",6360000,0.120000000000437,0.144000000000233,0.0879999999997381
"637",6370000,0.0840000000003784,0.140000000000146,0.0559999999997672
"638",6380000,0.0700000000004366,0.127999999999884,0.0919999999998254
"639",6390000,0.0940000000002328,0.169999999999709,0.080000000000291
"640",6400000,0.0900000000001455,0.126000000000204,0.0919999999998254
"641",6410000,0.0919999999998254,0.14800000000032,0.0720000000001164
"642",6420000,0.0599999999998545,0.163999999999942,0.0779999999998836
"643",6430000,0.102000000000407,0.136000000000058,0.0740000000005239
"644",6440000,0.0940000000002328,0.154000000000087,0.0899999999994179
"645",6450000,0.0959999999999127,0.161999999999534,0.080000000000291
"646",6460000,0.0760000000002037,0.154000000000087,0.0779999999998836
"647",6470000,0.0779999999998836,0.140000000000146,0.0700000000004366
"648",6480000,0.0819999999999709,0.115999999999622,0.0980000000003201
"649",6490000,0.1,0.145999999999913,0.0879999999997381
"650",6500000,0.0879999999997381,0.122000000000116,0.1
"651",6510000,0.0680000000000291,0.145999999999913,0.0880000000004657
"652",6520000,0.0680000000000291,0.133999999999651,0.0680000000000291
"653",6530000,0.109999999999854,0.159999999999854,0.0659999999996217
"654",6540000,0.0860000000000582,0.123999999999796,0.0839999999996508
"655",6550000,0.0900000000001455,0.144000000000233,0.080000000000291
"656",6560000,0.0540000000000873,0.216000000000349,0.0760000000002037
"657",6570000,0.0819999999999709,0.136000000000058,0.0779999999998836
"658",6580000,0.080000000000291,0.138000000000466,0.0779999999998836
"659",6590000,0.0819999999999709,0.154000000000087,0.0839999999996508
"660",6600000,0.0799999999995634,0.154000000000087,0.080000000000291
"661",6610000,0.0779999999998836,0.145999999999913,0.0900000000001455
