"","n","time_order_statistic_min","time_order_statistic_med","time_order_statistic_max"
"662",6620000,0.0680000000000291,0.131999999999971,0.112000000000262
"663",6630000,0.080000000000291,0.144000000000233,0.0860000000000582
"664",6640000,0.1,0.141999999999825,0.0759999999994761
"665",6650000,0.0599999999998545,0.162000000000262,0.080000000000291
"666",6660000,0.0840000000003784,0.137999999999738,0.0860000000000582
"667",6670000,0.0720000000001164,0.169999999999709,0.0879999999997381
"668",6680000,0.0819999999999709,0.130000000000291,0.0839999999996508
"669",6690000,0.0740000000005239,0.144000000000233,0.0720000000001164
"670",6700000,0.0940000000002328,0.131999999999971,0.0939999999995052
"671",6710000,0.0879999999997381,0.15199999999968,0.0779999999998836
"672",6720000,0.0959999999999127,0.165999999999622,0.0959999999999127
"673",6730000,0.0779999999998836,0.140000000000146,0.069999999999709
"674",6740000,0.0739999999997963,0.147999999999593,0.0860000000000582
"675",6750000,0.0599999999998545,0.168000000000029,0.080000000000291
"676",6760000,0.105999999999767,0.165999999999622,0.0659999999996217
"677",6770000,0.0860000000000582,0.162000000000262,0.0819999999999709
"678",6780000,0.0840000000003784,0.152000000000407,0.0720000000001164
"679",6790000,0.0860000000000582,0.147999999999593,0.0720000000001164
"680",6800000,0.0720000000001164,0.144000000000233,0.0980000000003201
"681",6810000,0.113999999999942,0.143999999999505,0.104000000000087
"682",6820000,0.0599999999998545,0.166000000000349,0.0720000000001164
"683",6830000,0.10199999999968,0.166000000000349,0.0779999999998836
"684",6840000,0.080000000000291,0.172000000000116,0.0959999999999127
"685",6850000,0.0839999999996508,0.131999999999971,0.0980000000003201
"686",6860000,0.1,0.144000000000233,0.0919999999998254
"687",6870000,0.0639999999999418,0.127999999999884,0.0619999999995343
"688",6880000,0.0980000000003201,0.172000000000116,0.0900000000001455
"689",6890000,0.1,0.144000000000233,0.0680000000000291
"690",6900000,0.0959999999999127,0.166000000000349,0.0779999999998836
"691",6910000,0.0900000000001455,0.159999999999854,0.0979999999995926
"692",6920000,0.104000000000087,0.139999999999418,0.0780000000006112
"693",6930000,0.0900000000001455,0.138000000000466,0.0839999999996508
"694",6940000,0.0680000000000291,0.145999999999913,0.0979999999995926
"695",6950000,0.1,0.158000000000175,0.0779999999998836
"696",6960000,0.0940000000002328,0.152000000000407,0.0900000000001455
"697",6970000,0.104000000000087,0.15,0.0959999999999127
"698",6980000,0.104000000000087,0.143999999999505,0.0840000000003784
"699",6990000,0.0900000000001455,0.169999999999709,0.0819999999999709
"700",7e+06,0.110000000000582,0.134000000000378,0.0900000000001455
"701",7010000,0.112000000000262,0.172000000000116,0.0779999999998836
"702",7020000,0.0819999999999709,0.140000000000146,0.108000000000175
"703",7030000,0.0839999999996508,0.190000000000146,0.0839999999996508
"704",7040000,0.0940000000002328,0.158000000000175,0.0839999999996508
"705",7050000,0.0840000000003784,0.141999999999825,0.105999999999767
"706",7060000,0.102000000000407,0.172000000000116,0.104000000000087
"707",7070000,0.104000000000087,0.179999999999563,0.0779999999998836
"708",7080000,0.0900000000001455,0.169999999999709,0.0839999999996508
"709",7090000,0.116000000000349,0.166000000000349,0.0879999999997381
"710",7100000,0.0919999999998254,0.222000000000116,0.0840000000003784
"711",7110000,0.10199999999968,0.134000000000378,0.0780000000006112
"712",7120000,0.0959999999999127,0.138000000000466,0.0819999999999709
"713",7130000,0.0980000000003201,0.168000000000029,0.0839999999996508
"714",7140000,0.1,0.181999999999971,0.1
"715",7150000,0.0980000000003201,0.14800000000032,0.106000000000495
"716",7160000,0.109999999999854,0.14800000000032,0.1
"717",7170000,0.122000000000116,0.165999999999622,0.0639999999999418
"718",7180000,0.1,0.134000000000378,0.0979999999995926
"719",7190000,0.102000000000407,0.15,0.0840000000003784
"720",7200000,0.112000000000262,0.174000000000524,0.0639999999999418
"721",7210000,0.0860000000000582,0.163999999999942,0.0940000000002328
"722",7220000,0.1,0.172000000000116,0.108000000000175
"723",7230000,0.0659999999996217,0.161999999999534,0.0779999999998836
"724",7240000,0.0980000000003201,0.159999999999854,0.0980000000003201
"725",7250000,0.112000000000262,0.158000000000175,0.0760000000002037
"726",7260000,0.104000000000087,0.140000000000146,0.104000000000087
"727",7270000,0.0779999999998836,0.176000000000204,0.0720000000001164
"728",7280000,0.0819999999999709,0.15199999999968,0.0980000000003201
"729",7290000,0.0760000000002037,0.187999999999738,0.105999999999767
"730",7300000,0.0839999999996508,0.166000000000349,0.0939999999995052
"731",7310000,0.1,0.155999999999767,0.0960000000006403
"732",7320000,0.1,0.138000000000466,0.0759999999994761
"733",7330000,0.1,0.162000000000262,0.0779999999998836
"734",7340000,0.0900000000001455,0.154000000000087,0.0860000000000582
"735",7350000,0.113999999999942,0.143999999999505,0.0839999999996508
"736",7360000,0.0860000000000582,0.145999999999913,0.102000000000407
"737",7370000,0.0680000000000291,0.145999999999913,0.105999999999767
"738",7380000,0.108000000000175,0.122000000000116,0.115999999999622
"739",7390000,0.0979999999995926,0.144000000000233,0.0940000000002328
"740",7400000,0.0720000000001164,0.143999999999505,0.0940000000002328
"741",7410000,0.118000000000029,0.168000000000029,0.0900000000001455
"742",7420000,0.105999999999767,0.15,0.108000000000175
"743",7430000,0.137999999999738,0.154000000000087,0.0980000000003201
"744",7440000,0.0840000000003784,0.131999999999971,0.106000000000495
"745",7450000,0.0539999999993597,0.145999999999913,0.0940000000002328
"746",7460000,0.104000000000087,0.118000000000029,0.118000000000029
"747",7470000,0.0900000000001455,0.176000000000204,0.10199999999968
"748",7480000,0.144000000000233,0.169999999999709,0.0880000000004657
"749",7490000,0.0860000000000582,0.166000000000349,0.122000000000116
"750",7500000,0.102000000000407,0.15,0.133999999999651
"751",7510000,0.0580000000001746,0.183999999999651,0.104000000000087
"752",7520000,0.105999999999767,0.155999999999767,0.080000000000291
"753",7530000,0.0879999999997381,0.15,0.1
"754",7540000,0.0919999999998254,0.15,0.124000000000524
"755",7550000,0.105999999999767,0.15,0.118000000000029
"756",7560000,0.15,0.131999999999971,0.118000000000029
"757",7570000,0.0959999999999127,0.156000000000495,0.116000000000349
"758",7580000,0.0940000000002328,0.15,0.115999999999622
"759",7590000,0.1,0.183999999999651,0.127999999999884
"760",7600000,0.131999999999971,0.154000000000087,0.0819999999999709
"761",7610000,0.10199999999968,0.175999999999476,0.118000000000029
"762",7620000,0.0879999999997381,0.127999999999884,0.0839999999996508
"763",7630000,0.127999999999884,0.159999999999854,0.102000000000407
"764",7640000,0.1,0.15,0.0940000000002328
"765",7650000,0.104000000000087,0.158000000000175,0.122000000000116
"766",7660000,0.0900000000001455,0.140000000000146,0.0959999999999127
"767",7670000,0.0819999999999709,0.155999999999767,0.15
"768",7680000,0.0680000000000291,0.15,0.118000000000029
"769",7690000,0.140000000000146,0.172000000000116,0.112000000000262
"770",7700000,0.120000000000437,0.172000000000116,0.0880000000004657
"771",7710000,0.118000000000029,0.158000000000175,0.10199999999968
"772",7720000,0.0940000000002328,0.175999999999476,0.0919999999998254
"773",7730000,0.0900000000001455,0.15,0.126000000000204
"774",7740000,0.0779999999998836,0.131999999999971,0.0959999999999127
"775",7750000,0.116000000000349,0.158000000000175,0.0980000000003201
"776",7760000,0.0899999999994179,0.155999999999767,0.106000000000495
"777",7770000,0.0900000000001455,0.161999999999534,0.0959999999999127
"778",7780000,0.0740000000005239,0.186000000000058,0.128000000000611
"779",7790000,0.0899999999994179,0.208000000000175,0.106000000000495
"780",7800000,0.124000000000524,0.190000000000146,0.0819999999999709
"781",7810000,0.115999999999622,0.168000000000029,0.108000000000175
"782",7820000,0.122000000000116,0.190000000000146,0.108000000000175
"783",7830000,0.0599999999998545,0.159999999999854,0.104000000000087
"784",7840000,0.109999999999854,0.179999999999563,0.0900000000001455
"785",7850000,0.143999999999505,0.168000000000029,0.115999999999622
"786",7860000,0.123999999999796,0.177999999999884,0.130000000000291
"787",7870000,0.0900000000001455,0.15199999999968,0.131999999999971
"788",7880000,0.133999999999651,0.136000000000058,0.0939999999995052
"789",7890000,0.118000000000029,0.155999999999767,0.1
"790",7900000,0.116000000000349,0.168000000000029,0.1
"791",7910000,0.137999999999738,0.145999999999913,0.112000000000262
"792",7920000,0.122000000000116,0.177999999999884,0.0900000000001455
"793",7930000,0.0959999999999127,0.163999999999942,0.109999999999854
"794",7940000,0.0960000000006403,0.165999999999622,0.121999999999389
"795",7950000,0.0959999999999127,0.145999999999913,0.140000000000146
"796",7960000,0.119999999999709,0.165999999999622,0.126000000000204
"797",7970000,0.106000000000495,0.188000000000466,0.0900000000001455
"798",7980000,0.0900000000001455,0.169999999999709,0.1
"799",7990000,0.0759999999994761,0.140000000000146,0.108000000000175
"800",8e+06,0.102000000000407,0.163999999999942,0.109999999999854
"801",8010000,0.0919999999998254,0.181999999999971,0.105999999999767
"802",8020000,0.112000000000262,0.168000000000029,0.106000000000495
"803",8030000,0.105999999999767,0.166000000000349,0.1
"804",8040000,0.0840000000003784,0.188000000000466,0.109999999999854
"805",8050000,0.0900000000001455,0.15,0.0959999999999127
"806",8060000,0.10199999999968,0.172000000000116,0.113999999999942
"807",8070000,0.0980000000003201,0.173999999999796,0.125999999999476
"808",8080000,0.133999999999651,0.163999999999942,0.127999999999884
"809",8090000,0.1,0.168000000000029,0.0959999999999127
"810",8100000,0.116000000000349,0.145999999999913,0.0979999999995926
"811",8110000,0.129999999999563,0.166000000000349,0.108000000000175
"812",8120000,0.0860000000000582,0.177999999999884,0.0780000000006112
"813",8130000,0.118000000000029,0.166000000000349,0.0900000000001455
"814",8140000,0.0839999999996508,0.14800000000032,0.069999999999709
"815",8150000,0.104000000000087,0.155999999999767,0.105999999999767
"816",8160000,0.122000000000116,0.163999999999942,0.0979999999995926
"817",8170000,0.0959999999999127,0.173999999999796,0.0819999999999709
"818",8180000,0.0760000000002037,0.156000000000495,0.122000000000116
"819",8190000,0.0900000000001455,0.137999999999738,0.0979999999995926
"820",8200000,0.0879999999997381,0.152000000000407,0.080000000000291
"821",8210000,0.133999999999651,0.179999999999563,0.118000000000029
"822",8220000,0.112000000000262,0.168000000000029,0.0959999999999127
"823",8230000,0.105999999999767,0.166000000000349,0.0840000000003784
"824",8240000,0.141999999999825,0.162000000000262,0.1
"825",8250000,0.126000000000204,0.159999999999854,0.0979999999995926
"826",8260000,0.14800000000032,0.191999999999825,0.105999999999767
"827",8270000,0.113999999999942,0.186000000000058,0.0819999999999709
"828",8280000,0.0860000000000582,0.144000000000233,0.123999999999796
"829",8290000,0.1,0.176000000000204,0.134000000000378
"830",8300000,0.0879999999997381,0.190000000000146,0.118000000000029
"831",8310000,0.123999999999796,0.176000000000204,0.0799999999995634
"832",8320000,0.133999999999651,0.172000000000116,0.0939999999995052
"833",8330000,0.110000000000582,0.168000000000029,0.126000000000204
"834",8340000,0.112000000000262,0.166000000000349,0.126000000000204
"835",8350000,0.116000000000349,0.163999999999942,0.0840000000003784
"836",8360000,0.122000000000116,0.193999999999505,0.109999999999854
"837",8370000,0.105999999999767,0.168000000000029,0.118000000000029
"838",8380000,0.136000000000058,0.177999999999884,0.105999999999767
"839",8390000,0.15,0.166000000000349,0.112000000000262
"840",8400000,0.0879999999997381,0.187999999999738,0.144000000000233
"841",8410000,0.108000000000175,0.123999999999796,0.109999999999854
"842",8420000,0.124000000000524,0.172000000000116,0.126000000000204
"843",8430000,0.0760000000002037,0.204000000000087,0.0959999999999127
"844",8440000,0.130000000000291,0.171999999999389,0.154000000000087
"845",8450000,0.0980000000003201,0.177999999999884,0.131999999999971
"846",8460000,0.118000000000029,0.180000000000291,0.112000000000262
"847",8470000,0.104000000000087,0.177999999999884,0.122000000000116
"848",8480000,0.113999999999942,0.168000000000029,0.116000000000349
"849",8490000,0.133999999999651,0.187999999999738,0.119999999999709
"850",8500000,0.0980000000003201,0.195999999999913,0.104000000000087
"851",8510000,0.172000000000116,0.158000000000175,0.134000000000378
"852",8520000,0.0760000000002037,0.172000000000116,0.109999999999854
"853",8530000,0.0880000000004657,0.195999999999913,0.109999999999854
"854",8540000,0.1,0.165999999999622,0.0979999999995926
"855",8550000,0.109999999999854,0.161999999999534,0.0959999999999127
"856",8560000,0.105999999999767,0.176000000000204,0.113999999999942
"857",8570000,0.105999999999767,0.173999999999796,0.119999999999709
"858",8580000,0.131999999999971,0.166000000000349,0.126000000000204
"859",8590000,0.116000000000349,0.179999999999563,0.1
"860",8600000,0.112000000000262,0.155999999999767,0.1
"861",8610000,0.105999999999767,0.180000000000291,0.122000000000116
"862",8620000,0.105999999999767,0.181999999999971,0.104000000000087
"863",8630000,0.118000000000029,0.195999999999913,0.10199999999968
"864",8640000,0.127999999999884,0.176000000000204,0.127999999999884
"865",8650000,0.111999999999534,0.184000000000378,0.120000000000437
"866",8660000,0.115999999999622,0.171999999999389,0.113999999999942
"867",8670000,0.15,0.165999999999622,0.122000000000116
"868",8680000,0.140000000000146,0.158000000000175,0.0959999999999127
"869",8690000,0.122000000000116,0.158000000000175,0.0760000000002037
"870",8700000,0.126000000000204,0.177999999999884,0.108000000000175
"871",8710000,0.137999999999738,0.186000000000058,0.129999999999563
"872",8720000,0.127999999999884,0.2,0.0900000000001455
"873",8730000,0.0900000000001455,0.190000000000146,0.113999999999942
"874",8740000,0.113999999999942,0.155999999999767,0.126000000000204
"875",8750000,0.10199999999968,0.191999999999825,0.104000000000087
"876",8760000,0.0659999999996217,0.172000000000116,0.127999999999884
"877",8770000,0.0720000000001164,0.197999999999593,0.137999999999738
"878",8780000,0.1,0.172000000000116,0.137999999999738
"879",8790000,0.138000000000466,0.168000000000029,0.119999999999709
"880",8800000,0.118000000000029,0.189999999999418,0.104000000000087
"881",8810000,0.0980000000003201,0.181999999999971,0.106000000000495
"882",8820000,0.159999999999854,0.168000000000029,0.105999999999767
"883",8830000,0.109999999999854,0.181999999999971,0.118000000000029
"884",8840000,0.140000000000146,0.169999999999709,0.105999999999767
"885",8850000,0.111999999999534,0.183999999999651,0.0839999999996508
"886",8860000,0.133999999999651,0.195999999999913,0.116000000000349
"887",8870000,0.0940000000002328,0.193999999999505,0.140000000000146
"888",8880000,0.0879999999997381,0.181999999999971,0.115999999999622
"889",8890000,0.131999999999971,0.162000000000262,0.1
"890",8900000,0.127999999999884,0.193999999999505,0.144000000000233
"891",8910000,0.122000000000116,0.186000000000058,0.0959999999999127
"892",8920000,0.143999999999505,0.204000000000087,0.124000000000524
"893",8930000,0.112000000000262,0.173999999999796,0.160000000000582
"894",8940000,0.137999999999738,0.183999999999651,0.113999999999942
"895",8950000,0.15,0.163999999999942,0.113999999999942
"896",8960000,0.166000000000349,0.180000000000291,0.108000000000175
"897",8970000,0.109999999999854,0.168000000000029,0.116000000000349
"898",8980000,0.0979999999995926,0.204000000000087,0.109999999999854
"899",8990000,0.122000000000116,0.166000000000349,0.141999999999825
"900",9e+06,0.115999999999622,0.177999999999884,0.136000000000058
"901",9010000,0.15,0.145999999999913,0.140000000000146
"902",9020000,0.136000000000058,0.181999999999971,0.140000000000146
"903",9030000,0.10199999999968,0.204000000000087,0.110000000000582
"904",9040000,0.147999999999593,0.19600000000064,0.116000000000349
"905",9050000,0.127999999999884,0.186000000000058,0.162000000000262
"906",9060000,0.122000000000116,0.163999999999942,0.109999999999854
"907",9070000,0.102000000000407,0.173999999999796,0.141999999999825
"908",9080000,0.155999999999767,0.197999999999593,0.0959999999999127
"909",9090000,0.140000000000146,0.194000000000233,0.126000000000204
"910",9100000,0.0860000000000582,0.181999999999971,0.0940000000002328
"911",9110000,0.0940000000002328,0.180000000000291,0.138000000000466
"912",9120000,0.0939999999995052,0.186000000000058,0.122000000000116
"913",9130000,0.108000000000175,0.213999999999942,0.133999999999651
"914",9140000,0.113999999999942,0.205999999999767,0.122000000000116
"915",9150000,0.113999999999942,0.155999999999767,0.116000000000349
"916",9160000,0.116000000000349,0.190000000000146,0.0940000000002328
"917",9170000,0.14600000000064,0.173999999999796,0.0980000000003201
"918",9180000,0.108000000000175,0.204000000000087,0.137999999999738
"919",9190000,0.112000000000262,0.195999999999913,0.109999999999854
"920",9200000,0.15,0.213999999999942,0.0940000000002328
"921",9210000,0.111999999999534,0.177999999999884,0.122000000000116
"922",9220000,0.0900000000001455,0.212000000000262,0.0940000000002328
"923",9230000,0.137999999999738,0.216000000000349,0.159999999999854
"924",9240000,0.137999999999738,0.177999999999884,0.127999999999884
"925",9250000,0.137999999999738,0.227999999999884,0.111999999999534
"926",9260000,0.109999999999854,0.205999999999767,0.1
"927",9270000,0.129999999999563,0.190000000000146,0.137999999999738
"928",9280000,0.116000000000349,0.193999999999505,0.123999999999796
"929",9290000,0.171999999999389,0.165999999999622,0.1
"930",9300000,0.0819999999999709,0.205999999999767,0.133999999999651
"931",9310000,0.161999999999534,0.205999999999767,0.127999999999884
"932",9320000,0.0979999999995926,0.183999999999651,0.0779999999998836
"933",9330000,0.0940000000002328,0.187999999999738,0.136000000000058
"934",9340000,0.122000000000116,0.191999999999825,0.106000000000495
"935",9350000,0.0900000000001455,0.197999999999593,0.115999999999622
"936",9360000,0.113999999999942,0.184000000000378,0.0819999999999709
"937",9370000,0.118000000000029,0.180000000000291,0.0860000000000582
"938",9380000,0.0779999999998836,0.181999999999971,0.131999999999971
"939",9390000,0.141999999999825,0.171999999999389,0.140000000000146
"940",9400000,0.140000000000146,0.19600000000064,0.120000000000437
"941",9410000,0.133999999999651,0.2,0.108000000000175
"942",9420000,0.155999999999767,0.205999999999767,0.125999999999476
"943",9430000,0.145999999999913,0.190000000000146,0.136000000000058
"944",9440000,0.140000000000146,0.205999999999767,0.102000000000407
"945",9450000,0.181999999999971,0.218000000000029,0.15
"946",9460000,0.133999999999651,0.209999999999854,0.127999999999884
"947",9470000,0.123999999999796,0.195999999999913,0.122000000000116
"948",9480000,0.109999999999854,0.202000000000407,0.134000000000378
"949",9490000,0.144000000000233,0.205999999999767,0.15
"950",9500000,0.163999999999942,0.195999999999913,0.0900000000001455
"951",9510000,0.129999999999563,0.178000000000611,0.112000000000262
"952",9520000,0.115999999999622,0.202000000000407,0.102000000000407
"953",9530000,0.127999999999884,0.166000000000349,0.131999999999971
"954",9540000,0.105999999999767,0.209999999999854,0.104000000000087
"955",9550000,0.0899999999994179,0.183999999999651,0.116000000000349
"956",9560000,0.158000000000175,0.213999999999942,0.0959999999999127
"957",9570000,0.10199999999968,0.208000000000175,0.130000000000291
"958",9580000,0.184000000000378,0.190000000000146,0.122000000000116
"959",9590000,0.131999999999971,0.186000000000058,0.125999999999476
"960",9600000,0.116000000000349,0.244000000000233,0.112000000000262
"961",9610000,0.120000000000437,0.222000000000116,0.123999999999796
"962",9620000,0.130000000000291,0.208000000000175,0.124000000000524
"963",9630000,0.108000000000175,0.181999999999971,0.127999999999884
"964",9640000,0.113999999999942,0.191999999999825,0.158000000000175
"965",9650000,0.104000000000087,0.187999999999738,0.133999999999651
"966",9660000,0.122000000000116,0.173999999999796,0.105999999999767
"967",9670000,0.141999999999825,0.233999999999651,0.125999999999476
"968",9680000,0.155999999999767,0.183999999999651,0.147999999999593
"969",9690000,0.116000000000349,0.183999999999651,0.120000000000437
"970",9700000,0.144000000000233,0.190000000000146,0.121999999999389
"971",9710000,0.0919999999998254,0.187999999999738,0.140000000000146
"972",9720000,0.158000000000175,0.172000000000116,0.127999999999884
"973",9730000,0.10199999999968,0.218000000000029,0.0959999999999127
"974",9740000,0.130000000000291,0.208000000000175,0.116000000000349
"975",9750000,0.127999999999884,0.218000000000029,0.144000000000233
"976",9760000,0.131999999999971,0.220000000000437,0.161999999999534
"977",9770000,0.14800000000032,0.177999999999884,0.105999999999767
"978",9780000,0.124000000000524,0.205999999999767,0.15
"979",9790000,0.0879999999997381,0.179999999999563,0.0839999999996508
"980",9800000,0.127999999999884,0.2,0.109999999999854
"981",9810000,0.133999999999651,0.216000000000349,0.102000000000407
"982",9820000,0.140000000000146,0.228000000000611,0.118000000000029
"983",9830000,0.177999999999884,0.172000000000116,0.134000000000378
"984",9840000,0.171999999999389,0.197999999999593,0.156000000000495
"985",9850000,0.143999999999505,0.19800000000032,0.138000000000466
"986",9860000,0.116000000000349,0.180000000000291,0.10199999999968
"987",9870000,0.126000000000204,0.195999999999913,0.127999999999884
"988",9880000,0.127999999999884,0.222000000000116,0.155999999999767
"989",9890000,0.163999999999942,0.189999999999418,0.127999999999884
"990",9900000,0.115999999999622,0.212000000000262,0.140000000000146
"991",9910000,0.139999999999418,0.194000000000233,0.120000000000437
"992",9920000,0.108000000000175,0.204000000000087,0.0880000000004657
"993",9930000,0.204000000000087,0.202000000000407,0.123999999999796
"994",9940000,0.152000000000407,0.245999999999913,0.111999999999534
"995",9950000,0.134000000000378,0.227999999999884,0.159999999999854
"996",9960000,0.172000000000116,0.243999999999505,0.136000000000058
"997",9970000,0.127999999999884,0.2,0.122000000000116
"998",9980000,0.130000000000291,0.209999999999854,0.112000000000262
"999",9990000,0.19800000000032,0.218000000000029,0.136000000000058
"1000",1e+07,0.122000000000116,0.2,0.105999999999767
